$begin 'SolutionData'
	Type='OutputTorque'
	$begin 'Data'
		Datum(Dependent=0, Independent=7297.954043)
		Datum(Dependent=15, Independent=7344.069029)
		Datum(Dependent=30, Independent=7389.010468)
		Datum(Dependent=45, Independent=7432.615967)
		Datum(Dependent=60, Independent=7474.709188)
		Datum(Dependent=75, Independent=7515.09877)
		Datum(Dependent=90, Independent=7553.577409)
		Datum(Dependent=105, Independent=7590.085198)
		Datum(Dependent=120, Independent=7624.043974)
		Datum(Dependent=135, Independent=7655.300889)
		Datum(Dependent=150, Independent=7665.056499)
		Datum(Dependent=165, Independent=7671.288392)
		Datum(Dependent=180, Independent=7674.201712)
		Datum(Dependent=195, Independent=7673.512975)
		Datum(Dependent=210, Independent=7668.916674)
		Datum(Dependent=225, Independent=7660.083637)
		Datum(Dependent=240, Independent=7646.659278)
		Datum(Dependent=255, Independent=7628.261766)
		Datum(Dependent=270, Independent=7604.480102)
		Datum(Dependent=285, Independent=7574.872137)
		Datum(Dependent=300, Independent=7538.962519)
		Datum(Dependent=315, Independent=7496.240629)
		Datum(Dependent=330, Independent=7446.189421)
		Datum(Dependent=337.5, Independent=7418.201452)
		Datum(Dependent=345, Independent=7385.966135)
		Datum(Dependent=352.5, Independent=7343.093493)
		Datum(Dependent=360, Independent=7297.134396)
		Datum(Dependent=367.5, Independent=7250.582991)
		Datum(Dependent=375, Independent=7200.960125)
		Datum(Dependent=382.5, Independent=7150.423803)
		Datum(Dependent=390, Independent=7097.271555)
		Datum(Dependent=397.5, Independent=7041.527962)
		Datum(Dependent=405, Independent=6984.387992)
		Datum(Dependent=412.5, Independent=6924.111155)
		Datum(Dependent=420, Independent=6862.115401)
		Datum(Dependent=427.5, Independent=6797.214685)
		Datum(Dependent=435, Independent=6729.393902)
		Datum(Dependent=442.5, Independent=6659.368703)
		Datum(Dependent=450, Independent=6586.206799)
		Datum(Dependent=457.5, Independent=6509.868764)
		Datum(Dependent=465, Independent=6430.838752)
		Datum(Dependent=472.5, Independent=6348.396011)
		Datum(Dependent=480, Independent=6262.430133)
		Datum(Dependent=487.5, Independent=6166.608082)
		Datum(Dependent=495, Independent=6065.725516)
		Datum(Dependent=502.5, Independent=5962.348918)
		Datum(Dependent=510, Independent=5855.341814)
		Datum(Dependent=517.5, Independent=5745.42465)
		Datum(Dependent=525, Independent=5631.697229)
		Datum(Dependent=532.5, Independent=5514.656688)
		Datum(Dependent=540, Independent=5393.594356)
		Datum(Dependent=547.5, Independent=5268.829208)
		Datum(Dependent=555, Independent=5139.805537)
		Datum(Dependent=562.5, Independent=5006.704727)
		Datum(Dependent=570, Independent=4869.091949)
		Datum(Dependent=577.5, Independent=4727.047214)
		Datum(Dependent=585, Independent=4580.22734)
		Datum(Dependent=592.5, Independent=4426.881572)
		Datum(Dependent=600, Independent=4267.842321)
		Datum(Dependent=607.5, Independent=4104.105416)
		Datum(Dependent=615, Independent=3935.40084)
		Datum(Dependent=622.5, Independent=3761.695134)
		Datum(Dependent=630, Independent=3587.744194)
		Datum(Dependent=637.5, Independent=3411.955182)
		Datum(Dependent=645, Independent=3231.040892)
		Datum(Dependent=652.5, Independent=3042.878801)
		Datum(Dependent=660, Independent=2847.558602)
		Datum(Dependent=667.5, Independent=2645.264635)
		Datum(Dependent=675, Independent=2436.167026)
		Datum(Dependent=682.5, Independent=2220.921866)
		Datum(Dependent=690, Independent=1999.171564)
		Datum(Dependent=693.75, Independent=1885.872984)
		Datum(Dependent=697.5, Independent=1770.987338)
		Datum(Dependent=701.25, Independent=1654.528689)
		Datum(Dependent=705, Independent=1536.50346)
		Datum(Dependent=708.75, Independent=1416.909635)
		Datum(Dependent=712.5, Independent=1295.736498)
		Datum(Dependent=716.25, Independent=1172.966125)
		Datum(Dependent=720, Independent=1048.595722)
		Datum(Dependent=723.75, Independent=922.583018)
		Datum(Dependent=727.5, Independent=794.923291)
		Datum(Dependent=729, Independent=743.403096)
		Datum(Dependent=730.5, Independent=691.626945)
		Datum(Dependent=732, Independent=639.599865)
		Datum(Dependent=733.5, Independent=587.328457)
		Datum(Dependent=735, Independent=534.821063)
		Datum(Dependent=736.5, Independent=482.08791)
		Datum(Dependent=738, Independent=429.141217)
		Datum(Dependent=739.5, Independent=375.995257)
		Datum(Dependent=741, Independent=322.666369)
		Datum(Dependent=742.5, Independent=269.172902)
		Datum(Dependent=743.25, Independent=242.37071)
		Datum(Dependent=744, Independent=215.535104)
		Datum(Dependent=744.75, Independent=188.668883)
		Datum(Dependent=745.5, Independent=161.774935)
		Datum(Dependent=746.25, Independent=134.856235)
		Datum(Dependent=747, Independent=107.915827)
		Datum(Dependent=747.75, Independent=80.95681999999999)
		Datum(Dependent=748.5, Independent=53.982376)
		Datum(Dependent=749.25, Independent=26.995693)
		Datum(Dependent=750, Independent=0)
	$end 'Data'
$end 'SolutionData'
